Timestamp,Trigger Point,Trigger Point Base,Subtraction History,Subtraction Threshold
2024-04-29 13:22:49,800,50,100,40
2024-04-29 13:23:45,800,50,100,40
2024-04-29 13:29:33,800,50,100,40
2024-04-29 13:31:13,800,50,100,40
2024-04-29 13:33:00,800,50,100,40
2024-04-29 13:33:12,800,50,100,40
2024-04-29 13:34:17,800,50,100,40
2024-04-29 13:34:29,800,50,100,40
2024-04-29 13:36:02,800,50,100,40
2024-04-29 13:37:14,800,50,100,40
2024-04-29 13:37:49,800,50,100,40
2024-04-29 13:42:15,800,50,100,40
2024-04-29 13:44:50,800,50,100,40
2024-04-29 13:45:48,800,50,100,40
2024-04-29 13:49:53,800,50,100,40
2024-04-29 14:00:17,800,50,100,40
2024-04-29 14:03:58,800,50,100,40
2024-04-29 14:12:16,800,50,100,40
2024-04-29 14:22:03,800,50,100,40
2024-04-29 14:27:46,800,50,100,40
2024-04-29 14:33:18,800,50,100,40
2024-04-29 14:34:15,800,50,100,40
2024-04-29 14:45:30,800,50,100,40
2024-04-29 14:45:58,800,50,100,40
2024-04-29 14:49:44,800,50,100,40
2024-04-29 14:50:11,800,50,100,40
2024-04-29 14:50:26,800,50,100,40
2024-04-29 14:50:36,800,50,100,40
2024-04-29 14:50:48,800,50,100,40
2024-04-29 14:51:04,800,50,100,40
2024-04-29 14:51:21,800,50,100,40
2024-04-29 14:52:50,800,50,100,40
2024-04-29 14:53:29,800,50,100,40
2024-04-29 14:56:09,800,50,100,40
2024-04-29 14:57:27,800,50,100,40
2024-04-29 14:57:43,800,50,100,40
2024-04-29 15:00:04,800,50,100,40
2024-04-29 15:00:45,800,50,100,40
2024-04-29 15:01:41,800,50,100,40
2024-04-29 15:03:03,800,50,100,40
2024-04-29 15:03:14,800,50,100,40
2024-04-29 15:03:26,800,50,100,40
2024-04-29 15:03:52,800,50,100,40
2024-04-29 15:04:00,800,50,100,40
2024-04-29 15:04:31,800,50,100,40
2024-04-29 15:04:48,800,50,100,40
2024-04-29 15:06:10,800,50,100,40
2024-04-29 15:06:31,800,50,100,40
2024-04-29 15:07:13,800,50,100,40
2024-04-29 15:07:25,800,50,100,40
2024-04-29 15:07:32,800,50,100,40
2024-04-29 15:08:00,800,50,100,40
2024-04-29 15:08:17,800,50,100,40
2024-04-29 15:08:34,800,50,100,40
2024-04-29 15:08:46,800,50,100,40
2024-04-29 15:09:12,800,50,100,40
2024-04-29 15:09:24,800,50,100,40
2024-04-29 15:09:33,800,50,100,40
2024-04-29 15:09:48,800,50,100,40
2024-04-29 15:10:40,800,50,100,40
2024-04-29 15:11:15,800,50,100,40
2024-04-29 15:11:34,800,50,100,40
2024-04-29 15:11:49,800,50,100,40
2024-04-29 15:12:19,800,50,100,40
2024-04-29 15:12:28,800,50,100,40
2024-04-29 15:12:48,800,50,100,40
2024-04-29 15:13:02,800,50,100,40
2024-04-29 15:13:29,800,50,100,40
2024-04-29 15:14:23,800,50,100,40
2024-04-29 15:14:58,800,50,100,40
2024-04-29 15:15:38,800,50,100,40
2024-04-29 15:16:10,800,50,100,40
2024-04-29 15:16:23,800,50,100,40
2024-04-29 15:16:39,800,50,100,40
2024-04-29 15:16:53,800,50,100,40
2024-04-29 15:17:34,800,50,100,40
2024-04-29 15:18:19,800,50,100,40
2024-04-29 15:18:34,800,50,100,40
2024-04-29 15:18:47,800,50,100,40
2024-04-29 15:19:10,800,50,100,40
2024-04-29 15:21:24,800,50,100,40
2024-04-29 15:22:24,800,50,100,40
2024-04-29 15:23:58,800,50,100,40
2024-04-29 15:24:42,800,50,100,40
2024-04-29 15:25:26,800,50,100,40
2024-04-29 15:26:07,800,50,100,40
2024-04-29 15:26:40,800,50,100,40
2024-04-29 15:27:49,800,50,100,40
2024-04-29 15:28:09,800,50,100,40
2024-04-29 15:30:14,800,50,100,40
2024-04-29 15:32:56,800,50,100,40
2024-04-29 15:34:10,800,50,100,40
2024-04-29 15:35:55,800,50,100,40
2024-04-29 15:36:03,800,50,100,40
2024-04-29 15:36:17,800,50,100,40
2024-04-29 15:36:34,800,50,100,40
2024-04-29 15:37:15,800,50,100,40
2024-04-29 15:37:50,800,50,100,40
2024-04-29 15:38:03,800,50,100,40
2024-04-29 15:38:44,800,50,100,40
2024-04-29 15:39:05,800,50,100,40
2024-04-29 15:39:20,800,50,100,40
2024-04-29 15:40:24,800,50,100,40
2024-04-29 15:41:13,800,50,100,40
2024-04-29 15:41:47,800,50,100,40
2024-04-29 15:42:30,800,50,100,40
2024-04-29 15:43:52,800,50,100,40
2024-04-29 15:45:52,800,50,100,40
2024-04-29 15:47:38,800,50,100,40
2024-04-29 15:49:08,800,50,100,40
2024-04-29 15:50:07,800,50,100,40
2024-04-29 15:50:50,800,50,100,40
2024-04-29 15:53:30,800,50,100,40
2024-04-29 15:55:20,800,50,100,40
2024-04-29 15:55:35,800,50,100,40
2024-04-29 15:55:51,800,50,100,40
2024-04-29 15:56:21,800,50,100,40
2024-04-29 15:57:52,800,50,100,40
2024-04-29 15:59:24,800,50,100,40
2024-04-29 15:59:32,800,50,100,40
2024-04-29 15:59:54,800,50,100,40
2024-04-29 16:01:03,800,50,100,40
2024-04-29 16:01:39,800,50,100,40
2024-04-29 16:03:11,800,50,100,40
2024-04-29 16:03:28,800,50,100,40
2024-04-29 16:03:36,800,50,100,40
2024-04-29 16:05:18,800,50,100,40
2024-04-29 16:05:27,800,50,100,40
2024-04-29 16:05:37,800,50,100,40
2024-04-29 16:05:52,800,50,100,40
2024-04-29 16:06:12,800,50,100,40
2024-04-29 16:06:23,800,50,100,40
2024-04-29 16:06:43,800,50,100,40
2024-04-29 16:07:07,800,50,100,40
2024-04-29 16:07:23,800,50,100,40
2024-04-29 16:08:14,800,50,100,40
2024-04-29 16:08:44,800,50,100,40
2024-04-29 16:09:19,800,50,100,40
2024-04-29 16:09:41,800,50,100,40
2024-04-29 16:10:38,800,50,100,40
2024-04-29 16:12:08,800,50,100,40
2024-04-29 16:12:18,800,50,100,40
2024-04-29 16:13:04,800,50,100,40
2024-04-29 16:13:15,800,50,100,40
2024-04-29 16:16:58,800,50,100,40
2024-04-29 16:18:19,800,50,100,40
2024-04-29 16:18:52,800,50,100,40
2024-04-29 16:19:40,800,50,100,40
2024-04-29 16:20:03,800,50,100,40
2024-04-29 16:20:18,800,50,100,40
2024-04-29 16:20:52,800,50,100,40
2024-04-29 16:21:06,800,50,100,40
2024-04-29 16:21:26,800,50,100,40
2024-04-29 16:21:37,800,50,100,40
2024-04-29 16:23:02,800,50,100,40
2024-04-29 16:23:30,800,50,100,40
2024-04-29 16:26:09,800,50,100,40
2024-04-29 16:34:16,800,50,100,40
2024-04-29 16:35:03,800,50,100,40
2024-04-29 16:35:20,800,50,100,40
2024-04-29 16:35:33,800,50,100,40
2024-04-29 16:35:49,800,50,100,40
2024-04-29 16:36:16,800,50,100,40
2024-04-29 16:37:39,800,50,100,40
2024-04-29 16:39:34,800,50,100,40
2024-04-29 16:41:21,800,50,100,40
2024-04-29 16:41:29,800,50,100,40
2024-04-29 16:42:07,800,50,100,40
2024-04-29 16:42:22,800,50,100,40
2024-04-29 16:43:42,800,50,100,40
2024-04-29 16:45:58,800,50,100,40
2024-04-29 16:54:39,800,50,100,40
2024-04-29 17:05:49,800,50,100,40
2024-04-29 17:14:20,800,50,100,40
2024-04-29 17:22:53,800,50,100,40
2024-04-29 17:27:07,800,50,100,40
2024-04-29 17:40:36,800,50,100,40
2024-04-29 17:40:55,800,50,100,40
2024-04-29 17:42:14,800,50,100,40
2024-04-29 17:43:52,800,50,100,40
2024-04-29 17:44:25,800,50,100,40
2024-04-29 17:44:45,800,50,100,40
2024-04-29 17:45:55,800,50,100,40
2024-04-29 17:55:58,800,50,100,40
2024-04-29 18:03:20,800,50,100,40
2024-04-29 18:09:20,800,50,100,40
2024-04-29 18:23:05,800,50,100,40
2024-04-29 18:27:27,800,50,100,40
2024-04-29 19:06:20,800,50,100,40
2024-04-29 19:10:06,800,50,100,40
2024-04-29 19:16:03,800,50,100,40
2024-04-29 19:22:08,800,50,100,40
2024-04-29 19:26:30,800,50,100,40
2024-04-30 05:43:20,800,50,100,40
2024-04-30 05:43:33,800,50,100,40
2024-04-30 05:45:45,800,50,100,40
2024-04-30 05:47:08,800,50,100,40
2024-04-30 05:58:48,800,50,100,40
2024-04-30 06:08:21,800,50,100,40
2024-04-30 06:13:45,800,50,100,40
2024-04-30 06:14:12,800,50,100,40
2024-04-30 06:17:22,800,50,100,40
2024-04-30 06:18:05,800,50,100,40
2024-04-30 06:24:38,800,50,100,40
2024-04-30 06:48:10,800,50,100,40
2024-04-30 06:51:21,800,50,100,40
2024-04-30 06:51:44,800,50,100,40
2024-04-30 07:12:39,800,50,100,40
2024-04-30 07:14:34,800,50,100,40
2024-04-30 07:27:36,800,50,100,40
2024-04-30 07:31:46,800,50,100,40
2024-04-30 07:39:04,800,50,100,40
2024-04-30 07:53:38,800,50,100,40
2024-04-30 07:53:54,800,50,100,40
2024-04-30 07:58:38,800,50,100,40
2024-04-30 08:05:02,800,50,100,40
2024-04-30 08:16:07,800,50,100,40
2024-04-30 08:22:10,800,50,100,40
2024-04-30 08:35:07,800,50,100,40
2024-04-30 08:42:03,800,50,100,40
2024-04-30 09:05:47,800,50,100,40
2024-04-30 09:11:22,800,50,100,40
2024-04-30 09:26:56,800,50,100,40
2024-04-30 09:27:07,800,50,100,40
2024-04-30 09:30:20,800,50,100,40
2024-04-30 09:38:28,800,50,100,40
2024-04-30 09:45:49,800,50,100,40
2024-04-30 09:57:37,800,50,100,40
2024-04-30 10:01:08,800,50,100,40
2024-04-30 10:18:10,800,50,100,40
2024-04-30 10:24:36,800,50,100,40
2024-04-30 10:35:26,800,50,100,40
2024-04-30 10:39:04,800,50,100,40
2024-04-30 11:04:39,800,50,100,40
2024-04-30 11:10:38,800,50,100,40
2024-04-30 11:25:53,800,50,100,40
2024-04-30 11:32:29,800,50,100,40
2024-04-30 11:50:37,800,50,100,40
2024-04-30 11:55:11,800,50,100,40
2024-04-30 12:21:41,800,50,100,40
2024-04-30 12:23:50,800,50,100,40
2024-04-30 12:25:01,800,50,100,40
2024-04-30 12:27:22,800,50,100,40
2024-04-30 12:33:43,800,50,100,40
2024-04-30 12:45:44,800,50,100,40
2024-04-30 12:55:49,800,50,100,40
2024-04-30 13:00:23,800,50,100,40
2024-04-30 13:02:26,800,50,100,40
2024-04-30 13:04:30,800,50,100,40
2024-04-30 13:12:24,800,50,100,40
2024-04-30 13:22:55,800,50,100,40
2024-04-30 13:30:57,800,50,100,40
2024-04-30 13:41:28,800,50,100,40
2024-04-30 13:47:47,800,50,100,40
2024-04-30 13:49:56,800,50,100,40
2024-04-30 13:53:24,800,50,100,40
2024-04-30 13:53:55,800,50,100,40
2024-04-30 13:55:42,800,50,100,40
2024-04-30 14:00:25,800,50,100,40
2024-04-30 14:00:44,800,50,100,40
2024-04-30 14:03:54,800,50,100,40
2024-04-30 14:09:09,800,50,100,40
2024-04-30 14:35:48,800,50,100,40
2024-04-30 14:36:25,800,50,100,40
2024-04-30 14:39:09,800,50,100,40
2024-04-30 14:39:45,800,50,100,40
2024-04-30 14:40:51,800,50,100,40
2024-04-30 14:43:48,800,50,100,40
2024-04-30 14:46:54,800,50,100,40
2024-04-30 14:49:31,800,50,100,40
2024-04-30 14:49:54,800,50,100,40
2024-04-30 14:51:30,800,50,100,40
2024-04-30 14:58:18,800,50,100,40
2024-04-30 14:59:19,800,50,100,40
2024-04-30 15:04:28,800,50,100,40
2024-04-30 15:05:07,800,50,100,40
2024-04-30 15:05:56,800,50,100,40
2024-04-30 15:07:21,800,50,100,40
2024-04-30 15:09:01,800,50,100,40
2024-04-30 15:09:25,800,50,100,40
2024-04-30 15:09:40,800,50,100,40
2024-04-30 15:10:33,800,50,100,40
2024-04-30 15:11:29,800,50,100,40
2024-04-30 15:11:43,800,50,100,40
2024-04-30 15:12:02,800,50,100,40
2024-04-30 15:14:20,800,50,100,40
2024-04-30 15:14:43,800,50,100,40
2024-04-30 15:23:31,800,50,100,40
2024-04-30 15:32:35,800,50,100,40
2024-04-30 15:35:46,800,50,100,40
2024-04-30 15:36:06,800,50,100,40
2024-04-30 15:36:30,800,50,100,40
2024-04-30 15:36:56,800,50,100,40
2024-04-30 15:37:41,800,50,100,40
2024-04-30 15:38:16,800,50,100,40
2024-04-30 15:38:50,800,50,100,40
2024-04-30 15:40:12,800,50,100,40
2024-04-30 15:42:46,800,50,100,40
2024-04-30 15:42:56,800,50,100,40
2024-04-30 15:43:24,800,50,100,40
2024-04-30 15:44:39,800,50,100,40
2024-04-30 15:44:52,800,50,100,40
2024-04-30 15:45:03,800,50,100,40
2024-04-30 15:45:39,800,50,100,40
2024-04-30 15:46:12,800,50,100,40
2024-04-30 15:46:33,800,50,100,40
2024-04-30 15:46:50,800,50,100,40
2024-04-30 15:47:12,800,50,100,40
2024-04-30 15:47:20,800,50,100,40
2024-04-30 15:47:58,800,50,100,40
2024-04-30 15:50:52,800,50,100,40
2024-04-30 15:51:30,800,50,100,40
2024-04-30 15:52:04,800,50,100,40
2024-04-30 15:52:46,800,50,100,40
2024-04-30 15:53:17,800,50,100,40
2024-04-30 15:54:23,800,50,100,40
2024-04-30 15:54:43,800,50,100,40
2024-04-30 15:56:51,800,50,100,40
2024-04-30 15:57:03,800,50,100,40
2024-04-30 15:58:50,800,50,100,40
2024-04-30 15:59:56,800,50,100,40
2024-04-30 16:00:16,800,50,100,40
2024-04-30 16:01:52,800,50,100,40
2024-04-30 16:07:29,800,50,100,40
2024-04-30 16:08:21,800,50,100,40
2024-04-30 16:09:38,800,50,100,40
2024-04-30 16:15:14,800,50,100,40
2024-04-30 16:19:36,800,50,100,40
2024-04-30 16:20:34,800,50,100,40
2024-04-30 16:21:19,800,50,100,40
2024-04-30 16:21:51,800,50,100,40
2024-04-30 16:22:00,800,50,100,40
2024-04-30 16:30:52,800,50,100,40
2024-04-30 16:40:07,800,50,100,40
2024-04-30 16:41:00,800,50,100,40
2024-04-30 16:42:11,800,50,100,40
2024-04-30 16:42:57,800,50,100,40
2024-04-30 16:43:41,800,50,100,40
2024-04-30 16:44:04,800,50,100,40
2024-04-30 16:44:14,800,50,100,40
2024-04-30 16:45:32,800,50,100,40
2024-04-30 16:54:56,800,50,100,40
2024-04-30 16:55:30,800,50,100,40
2024-04-30 17:04:20,800,50,100,40
2024-04-30 17:04:53,800,50,100,40
2024-04-30 17:06:04,800,50,100,40
2024-04-30 17:09:07,800,50,100,40
2024-04-30 17:18:25,800,50,100,40
2024-04-30 17:23:46,800,50,100,40
2024-04-30 17:25:31,800,50,100,40
2024-04-30 17:25:58,800,50,100,40
2024-04-30 17:26:11,800,50,100,40
2024-04-30 17:27:12,800,50,100,40
2024-04-30 17:28:43,800,50,100,40
2024-04-30 17:28:53,800,50,100,40
2024-04-30 17:29:21,800,50,100,40
2024-04-30 17:29:41,800,50,100,40
2024-04-30 17:30:12,800,50,100,40
2024-04-30 17:33:57,800,50,100,40
2024-04-30 17:43:45,800,50,100,40
2024-04-30 17:44:06,800,50,100,40
2024-04-30 17:50:40,800,50,100,40
2024-04-30 17:51:01,800,50,100,40
2024-04-30 17:51:41,800,50,100,40
2024-04-30 17:52:47,800,50,100,40
2024-04-30 17:52:58,800,50,100,40
2024-04-30 17:53:35,800,50,100,40
2024-04-30 18:16:35,800,50,100,40
2024-04-30 18:26:36,800,50,100,40
2024-04-30 18:26:59,800,50,100,40
2024-04-30 18:27:07,800,50,100,40
2024-04-30 18:28:25,800,50,100,40
2024-04-30 18:32:15,800,50,100,40
2024-04-30 18:33:03,800,50,100,40
2024-04-30 18:42:47,800,50,100,40
2024-04-30 18:43:28,800,50,100,40
2024-04-30 18:43:46,800,50,100,40
2024-04-30 18:49:44,800,50,100,40
2024-04-30 18:50:24,800,50,100,40
2024-04-30 18:53:16,800,50,100,40
2024-04-30 18:53:30,800,50,100,40
2024-04-30 18:54:11,800,50,100,40
2024-04-30 18:54:30,800,50,100,40
2024-04-30 18:55:02,800,50,100,40
2024-04-30 18:57:11,800,50,100,40
2024-04-30 18:58:04,800,50,100,40
2024-04-30 18:58:25,800,50,100,40
2024-04-30 18:59:30,800,50,100,40
2024-04-30 19:13:20,800,50,100,40
2024-04-30 20:01:14,800,50,100,40
2024-04-30 20:03:07,800,50,100,40
2024-05-01 05:59:37,800,50,100,40
2024-05-01 06:15:36,800,50,100,40
2024-05-01 06:26:43,800,50,100,40
2024-05-01 06:27:47,800,50,100,40
2024-05-01 06:40:01,800,50,100,40
2024-05-01 06:50:04,800,50,100,40
2024-05-01 06:54:29,800,50,100,40
2024-05-01 07:04:30,800,50,100,40
2024-05-01 07:08:41,800,50,100,40
2024-05-01 07:09:20,800,50,100,40
2024-05-01 07:20:48,800,50,100,40
2024-05-01 07:24:25,800,50,100,40
2024-05-01 07:38:56,800,50,100,40
2024-05-01 07:39:15,800,50,100,40
2024-05-01 07:40:04,800,50,100,40
2024-05-01 07:47:24,800,50,100,40
2024-05-01 07:51:44,800,50,100,40
2024-05-01 08:14:51,800,50,100,40
2024-05-01 08:16:50,800,50,100,40
2024-05-01 08:21:22,800,50,100,40
2024-05-01 08:24:28,800,50,100,40
2024-05-01 08:33:08,800,50,100,40
2024-05-01 08:37:37,800,50,100,40
2024-05-01 08:40:19,800,50,100,40
2024-05-01 08:43:17,800,50,100,40
2024-05-01 08:50:34,800,50,100,40
2024-05-01 08:51:25,800,50,100,40
2024-05-01 09:07:51,800,50,100,40
2024-05-01 09:16:00,800,50,100,40
2024-05-01 09:21:42,800,50,100,40
2024-05-01 09:34:08,800,50,100,40
2024-05-01 09:39:24,800,50,100,40
2024-05-01 09:46:05,800,50,100,40
2024-05-01 09:49:22,800,50,100,40
2024-05-01 09:49:41,800,50,100,40
2024-05-01 09:55:08,800,50,100,40
2024-05-01 09:58:15,800,50,100,40
2024-05-01 10:02:29,800,50,100,40
2024-05-01 10:11:42,800,50,100,40
2024-05-01 10:16:03,800,50,100,40
2024-05-01 10:26:59,800,50,100,40
2024-05-01 10:28:17,800,50,100,40
2024-05-01 10:33:51,800,50,100,40
2024-05-01 10:36:05,800,50,100,40
2024-05-01 10:49:42,800,50,100,40
2024-05-01 10:53:32,800,50,100,40
2024-05-01 11:07:11,800,50,100,40
2024-05-01 11:12:16,800,50,100,40
2024-05-01 11:19:15,800,50,100,40
2024-05-01 11:29:01,800,50,100,40
2024-05-01 11:52:34,800,50,100,40
2024-05-01 11:55:35,800,50,100,40
2024-05-01 12:05:03,800,50,100,40
2024-05-01 12:08:32,800,50,100,40
2024-05-01 12:15:02,800,50,100,40
2024-05-01 12:24:29,800,50,100,40
2024-05-01 12:36:05,800,50,100,40
2024-05-01 12:38:40,800,50,100,40
2024-05-01 12:40:02,800,50,100,40
2024-05-01 12:51:04,800,50,100,40
2024-05-01 13:09:16,800,50,100,40
2024-05-01 13:13:59,800,50,100,40
2024-05-01 13:14:14,800,50,100,40
2024-05-01 13:15:30,800,50,100,40
2024-05-01 13:15:58,800,50,100,40
2024-05-01 13:16:26,800,50,100,40
2024-05-01 13:26:46,800,50,100,40
2024-05-01 13:27:13,800,50,100,40
2024-05-01 13:31:03,800,50,100,40
2024-05-01 13:31:19,800,50,100,40
2024-05-01 13:32:05,800,50,100,40
2024-05-01 13:36:45,800,50,100,40
2024-05-01 13:37:43,800,50,100,40
2024-05-01 13:38:05,800,50,100,40
2024-05-01 13:39:57,800,50,100,40
2024-05-01 13:51:40,800,50,100,40
2024-05-01 13:52:25,800,50,100,40
2024-05-01 13:52:57,800,50,100,40
2024-05-01 13:58:37,800,50,100,40
2024-05-01 13:59:02,800,50,100,40
2024-05-01 14:00:55,800,50,100,40
2024-05-01 14:01:16,800,50,100,40
2024-05-01 14:04:57,800,50,100,40
2024-05-01 14:05:14,800,50,100,40
2024-05-01 14:05:27,800,50,100,40
2024-05-01 14:06:06,800,50,100,40
2024-05-01 14:12:14,800,50,100,40
2024-05-01 14:12:43,800,50,100,40
2024-05-01 14:12:58,800,50,100,40
2024-05-01 14:13:19,800,50,100,40
2024-05-01 14:14:18,800,50,100,40
2024-05-01 14:15:09,800,50,100,40
2024-05-01 14:15:41,800,50,100,40
2024-05-01 14:31:06,800,50,100,40
2024-05-01 14:32:54,800,50,100,40
2024-05-01 14:34:32,800,50,100,40
2024-05-01 14:57:17,800,50,100,40
2024-05-01 14:59:08,800,50,100,40
2024-05-01 15:05:29,800,50,100,40
2024-05-01 15:08:07,800,50,100,40
2024-05-01 15:11:22,800,50,100,40
2024-05-01 15:12:22,800,50,100,40
2024-05-01 15:13:30,800,50,100,40
2024-05-01 15:18:42,800,50,100,40
2024-05-01 15:19:14,800,50,100,40
2024-05-01 15:20:23,800,50,100,40
2024-05-01 15:21:05,800,50,100,40
2024-05-01 15:23:21,800,50,100,40
2024-05-01 15:24:13,800,50,100,40
2024-05-01 15:27:54,800,50,100,40
2024-05-01 15:29:38,800,50,100,40
2024-05-01 15:36:11,800,50,100,40
2024-05-01 15:38:49,800,50,100,40
2024-05-01 15:39:56,800,50,100,40
2024-05-01 15:46:58,800,50,100,40
2024-05-01 15:50:07,800,50,100,40
2024-05-01 15:54:10,800,50,100,40
2024-05-01 15:54:32,800,50,100,40
2024-05-01 16:08:19,800,50,100,40
2024-05-01 16:15:31,800,50,100,40
2024-05-01 16:18:39,800,50,100,40
2024-05-01 16:35:59,800,50,100,40
2024-05-01 16:36:24,800,50,100,40
2024-05-01 16:38:04,800,50,100,40
2024-05-01 16:38:42,800,50,100,40
2024-05-01 16:45:59,800,50,100,40
2024-05-01 16:46:43,800,50,100,40
2024-05-01 16:50:34,800,50,100,40
2024-05-01 16:51:41,800,50,100,40
2024-05-01 16:52:19,800,50,100,40
2024-05-01 17:15:22,800,50,100,40
2024-05-01 17:15:45,800,50,100,40
2024-05-01 17:16:23,800,50,100,40
2024-05-01 17:16:59,800,50,100,40
2024-05-01 17:24:23,800,50,100,40
2024-05-01 17:27:10,800,50,100,40
2024-05-01 17:36:59,800,50,100,40
2024-05-01 17:37:27,800,50,100,40
2024-05-01 17:49:16,800,50,100,40
2024-05-01 17:52:36,800,50,100,40
2024-05-01 18:07:54,800,50,100,40
2024-05-01 18:08:30,800,50,100,40
2024-05-01 18:09:34,800,50,100,40
2024-05-01 18:14:27,800,50,100,40
2024-05-01 18:35:41,800,50,100,40
2024-05-01 18:36:26,800,50,100,40
2024-05-01 18:37:05,800,50,100,40
2024-05-01 18:42:52,800,50,100,40
2024-05-01 18:43:47,800,50,100,40
2024-05-01 18:44:09,800,50,100,40
2024-05-01 18:44:49,800,50,100,40
2024-05-01 18:45:03,800,50,100,40
2024-05-01 18:49:48,800,50,100,40
2024-05-01 19:11:55,800,50,100,40
2024-05-01 19:13:31,800,50,100,40
2024-05-01 19:15:15,800,50,100,40
2024-05-01 19:18:38,800,50,100,40
2024-05-01 19:18:51,800,50,100,40
2024-05-01 19:21:26,800,50,100,40
2024-05-01 19:28:24,800,50,100,40
2024-05-01 19:29:11,800,50,100,40
2024-05-02 06:06:49,800,50,100,40
2024-05-02 06:11:36,800,50,100,40
2024-05-02 06:22:14,800,50,100,40
2024-05-02 06:25:05,800,50,100,40
2024-05-02 06:41:32,800,50,100,40
2024-05-02 06:57:30,800,50,100,40
2024-05-02 07:00:07,800,50,100,40
2024-05-02 07:02:46,800,50,100,40
2024-05-02 07:09:12,800,50,100,40
2024-05-02 07:09:44,800,50,100,40
2024-05-02 07:13:59,800,50,100,40
2024-05-02 07:43:01,800,50,100,40
2024-05-02 07:44:43,800,50,100,40
2024-05-02 08:01:35,800,50,100,40
2024-05-02 08:06:22,800,50,100,40
2024-05-02 08:19:37,800,50,100,40
2024-05-02 08:35:24,800,50,100,40
2024-05-02 08:38:22,800,50,100,40
2024-05-02 08:50:11,800,50,100,40
2024-05-02 08:54:46,800,50,100,40
2024-05-02 09:03:02,800,50,100,40
2024-05-02 09:03:55,800,50,100,40
2024-05-02 09:20:41,800,50,100,40
2024-05-02 09:25:12,800,50,100,40
2024-05-02 09:26:53,800,50,100,40
2024-05-02 09:47:21,800,50,100,40
2024-05-02 09:52:02,800,50,100,40
2024-05-02 09:52:37,800,50,100,40
2024-05-02 09:55:44,800,50,100,40
2024-05-02 10:07:00,800,50,100,40
2024-05-02 10:13:24,800,50,100,40
2024-05-02 10:14:54,800,50,100,40
2024-05-02 10:22:41,800,50,100,40
2024-05-02 10:36:41,800,50,100,40
2024-05-02 10:49:24,800,50,100,40
2024-05-02 11:06:32,800,50,100,40
2024-05-02 11:10:21,800,50,100,40
2024-05-02 11:18:25,800,50,100,40
2024-05-02 11:35:09,800,50,100,40
2024-05-02 11:41:38,800,50,100,40
2024-05-02 12:15:00,800,50,100,40
2024-05-02 12:18:23,800,50,100,40
2024-05-02 12:19:12,800,50,100,40
2024-05-02 12:30:54,800,50,100,40
2024-05-02 12:31:39,800,50,100,40
2024-05-02 12:44:22,800,50,100,40
2024-05-02 12:44:44,800,50,100,40
2024-05-02 12:48:15,800,50,100,40
2024-05-02 12:53:20,800,50,100,40
2024-05-02 12:54:45,800,50,100,40
2024-05-02 12:55:00,800,50,100,40
2024-05-02 13:03:14,800,50,100,40
2024-05-02 13:08:22,800,50,100,40
2024-05-02 13:23:04,800,50,100,40
2024-05-02 13:27:24,800,50,100,40
2024-05-02 13:54:48,800,50,100,40
2024-05-02 13:55:02,800,50,100,40
2024-05-02 14:01:09,800,50,100,40
2024-05-02 14:28:18,800,50,100,40
2024-05-02 14:29:07,800,50,100,40
2024-05-02 14:42:17,800,50,100,40
2024-05-02 14:42:50,800,50,100,40
2024-05-02 14:43:50,800,50,100,40
2024-05-02 14:44:14,800,50,100,40
2024-05-02 14:47:42,800,50,100,40
2024-05-02 14:48:14,800,50,100,40
2024-05-02 14:56:14,800,50,100,40
2024-05-02 14:57:03,800,50,100,40
2024-05-02 14:58:28,800,50,100,40
2024-05-02 14:59:10,800,50,100,40
2024-05-02 14:59:26,800,50,100,40
2024-05-02 15:00:15,800,50,100,40
2024-05-02 15:01:02,800,50,100,40
2024-05-02 15:01:12,800,50,100,40
2024-05-02 15:01:31,800,50,100,40
2024-05-02 15:03:12,800,50,100,40
2024-05-02 15:13:48,800,50,100,40
2024-05-02 15:13:56,800,50,100,40
2024-05-02 15:14:56,800,50,100,40
2024-05-02 15:15:28,800,50,100,40
2024-05-02 15:16:51,800,50,100,40
2024-05-02 15:18:23,800,50,100,40
2024-05-02 15:19:01,800,50,100,40
2024-05-02 15:19:54,800,50,100,40
2024-05-02 15:27:43,800,50,100,40
2024-05-02 15:28:03,800,50,100,40
2024-05-02 15:37:24,800,50,100,40
2024-05-02 15:38:18,800,50,100,40
2024-05-02 15:40:51,800,50,100,40
2024-05-02 15:42:51,800,50,100,40
2024-05-02 15:43:39,800,50,100,40
2024-05-02 16:00:08,800,50,100,40
2024-05-02 16:00:40,800,50,100,40
2024-05-02 16:01:04,800,50,100,40
2024-05-02 16:02:49,800,50,100,40
2024-05-02 16:06:31,800,50,100,40
2024-05-02 16:07:46,800,50,100,40
2024-05-02 16:16:34,800,50,100,40
2024-05-02 16:16:58,800,50,100,40
2024-05-02 16:30:37,800,50,100,40
2024-05-02 16:52:27,800,50,100,40
2024-05-02 16:52:50,800,50,100,40
2024-05-02 16:54:40,800,50,100,40
2024-05-02 17:19:11,800,50,100,40
2024-05-02 17:28:13,800,50,100,40
2024-05-02 17:28:38,800,50,100,40
2024-05-02 17:31:10,800,50,100,40
2024-05-02 17:32:26,800,50,100,40
2024-05-02 17:55:06,800,50,100,40
2024-05-02 17:57:30,800,50,100,40
2024-05-02 18:04:01,800,50,100,40
2024-05-02 18:04:23,800,50,100,40
